epoch,learning_rate,stochastic,binary,which_data,outputlayer,this_training_loss,this_validation_loss,test_score
1,0.300000011921,False,True,mnist,svm,0.53260000000000007,0.53720000000000012,0.54139999999999999
2,0.298981368542,False,True,mnist,svm,0.33679999999999999,0.3360999999999999,0.3382
3,0.297966182232,False,True,mnist,svm,0.10639999999999999,0.1012,0.1085
4,0.296954452991,False,True,mnist,svm,0.040299999999999996,0.0385,0.045599999999999995
5,0.295946151018,False,True,mnist,svm,0.030199999999999994,0.033300000000000003,0.039000000000000007
6,0.294941276312,False,True,mnist,svm,0.022599999999999999,0.028799999999999999,0.035299999999999998
7,0.293939828873,False,True,mnist,svm,0.0189,0.0269,0.031799999999999995
8,0.292941778898,False,True,mnist,svm,0.015300000000000001,0.027399999999999997,0.033099999999999997
9,0.291947126389,False,True,mnist,svm,0.013300000000000001,0.0281,0.031800000000000002
10,0.290955841541,False,True,mnist,svm,0.0091999999999999998,0.027400000000000001,0.032000000000000008
11,0.289967924356,False,True,mnist,svm,0.0042000000000000006,0.023399999999999997,0.029300000000000003
12,0.288983345032,False,True,mnist,svm,0.0032000000000000002,0.023299999999999998,0.027400000000000001
13,0.288002133369,False,True,mnist,svm,0.0051000000000000004,0.0246,0.029100000000000001
14,0.287024229765,False,True,mnist,svm,0.0018,0.023199999999999998,0.027000000000000003
15,0.286049664021,False,True,mnist,svm,0.0011000000000000001,0.023299999999999998,0.0269
16,0.285078406334,False,True,mnist,svm,0.00050000000000000001,0.022700000000000001,0.026200000000000001
17,0.284110426903,False,True,mnist,svm,0.00059999999999999995,0.023,0.027400000000000001
18,0.283145755529,False,True,mnist,svm,0.00020000000000000001,0.022799999999999997,0.026200000000000005
19,0.282184362411,False,True,mnist,svm,0.0001,0.023199999999999998,0.025800000000000003
20,0.281226217747,False,True,mnist,svm,0.0,0.022799999999999997,0.024500000000000001
21,0.280271321535,False,True,mnist,svm,0.0,0.021999999999999999,0.0246
22,0.279319673777,False,True,mnist,svm,0.0,0.021799999999999996,0.0241
23,0.278371274471,False,True,mnist,svm,0.0,0.022099999999999998,0.024800000000000003
24,0.277426093817,False,True,mnist,svm,0.0,0.0218,0.024500000000000001
25,0.276484102011,False,True,mnist,svm,0.0,0.0218,0.025000000000000001
26,0.275545328856,False,True,mnist,svm,0.0,0.021900000000000003,0.0252
27,0.274609744549,False,True,mnist,svm,0.0,0.021799999999999996,0.024600000000000004
28,0.273677319288,False,True,mnist,svm,0.0,0.021600000000000001,0.023700000000000006
29,0.272748053074,False,True,mnist,svm,0.0,0.021700000000000001,0.023600000000000003
30,0.271821945906,False,True,mnist,svm,0.0,0.021499999999999998,0.023399999999999997
31,0.270898997784,False,True,mnist,svm,0.0,0.021400000000000002,0.023799999999999998
32,0.269979178905,False,True,mnist,svm,0.0,0.021099999999999997,0.023700000000000002
33,0.269062489271,False,True,mnist,svm,0.0,0.021300000000000003,0.023700000000000002
34,0.268148899078,False,True,mnist,svm,0.0,0.0212,0.024000000000000004
35,0.267238408327,False,True,mnist,svm,0.0,0.021599999999999998,0.0241
36,0.266331017017,False,True,mnist,svm,0.0,0.0218,0.024199999999999999
37,0.265426695347,False,True,mnist,svm,0.0,0.021899999999999999,0.023599999999999999
38,0.264525443316,False,True,mnist,svm,0.0,0.021599999999999998,0.023599999999999999
39,0.263627260923,False,True,mnist,svm,0.0,0.0212,0.023799999999999998
40,0.262732118368,False,True,mnist,svm,0.0,0.021299999999999999,0.023700000000000002
41,0.26184001565,False,True,mnist,svm,0.0,0.020900000000000002,0.023799999999999998
42,0.260950952768,False,True,mnist,svm,0.0,0.020900000000000002,0.023699999999999995
43,0.260064899921,False,True,mnist,svm,0.0,0.020700000000000003,0.023599999999999999
44,0.259181857109,False,True,mnist,svm,0.0,0.0206,0.023599999999999999
45,0.258301824331,False,True,mnist,svm,0.0,0.020700000000000003,0.023799999999999998
46,0.257424771786,False,True,mnist,svm,0.0,0.020900000000000002,0.023799999999999998
47,0.256550699472,False,True,mnist,svm,0.0,0.021100000000000004,0.023899999999999998
48,0.255679607391,False,True,mnist,svm,0.0,0.021100000000000004,0.023700000000000002
49,0.25481146574,False,True,mnist,svm,0.0,0.0212,0.023799999999999998
