epoch,learning_rate,stochastic,binary,which_data,outputlayer,this_training_loss,this_validation_loss,test_score
1,0.300000011921,True,True,mnist,svm,0.018500000000000003,0.0281,0.035900000000000001
2,0.298981368542,True,True,mnist,svm,0.0079000000000000008,0.024399999999999998,0.0304
3,0.297966182232,True,True,mnist,svm,0.0021000000000000003,0.022700000000000001,0.027400000000000008
4,0.296954452991,True,True,mnist,svm,0.00050000000000000001,0.022499999999999999,0.026800000000000004
5,0.295946151018,True,True,mnist,svm,0.0,0.022199999999999998,0.026600000000000002
6,0.294941276312,True,True,mnist,svm,0.0,0.021400000000000002,0.025700000000000004
7,0.293939828873,True,True,mnist,svm,0.0,0.0212,0.025900000000000003
8,0.292941778898,True,True,mnist,svm,0.0,0.0212,0.025600000000000001
9,0.291947126389,True,True,mnist,svm,0.0,0.020900000000000002,0.0253
10,0.290955841541,True,True,mnist,svm,0.0,0.0212,0.025000000000000001
11,0.289967924356,True,True,mnist,svm,0.0,0.021000000000000001,0.025100000000000008
12,0.288983345032,True,True,mnist,svm,0.0,0.020900000000000002,0.024900000000000002
13,0.288002133369,True,True,mnist,svm,0.0,0.020700000000000003,0.024900000000000002
14,0.287024229765,True,True,mnist,svm,0.0,0.020799999999999999,0.025000000000000005
15,0.286049664021,True,True,mnist,svm,0.0,0.020799999999999999,0.025000000000000005
16,0.285078406334,True,True,mnist,svm,0.0,0.020799999999999999,0.025000000000000005
17,0.284110426903,True,True,mnist,svm,0.0,0.020799999999999999,0.025200000000000004
18,0.283145755529,True,True,mnist,svm,0.0,0.020700000000000003,0.025200000000000004
19,0.282184362411,True,True,mnist,svm,0.0,0.020500000000000004,0.025200000000000004
20,0.281226217747,True,True,mnist,svm,0.0,0.020500000000000004,0.025100000000000001
21,0.280271321535,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
22,0.279319673777,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
23,0.278371274471,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
24,0.277426093817,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
25,0.276484102011,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
26,0.275545328856,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
27,0.274609744549,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
28,0.273677319288,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
29,0.272748053074,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
30,0.271821945906,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
31,0.270898997784,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
32,0.269979178905,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
33,0.269062489271,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
34,0.268148899078,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
35,0.267238408327,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
36,0.266331017017,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
37,0.265426695347,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
38,0.264525443316,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
39,0.263627260923,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
40,0.262732118368,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
41,0.26184001565,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
42,0.260950952768,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
43,0.260064899921,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
44,0.259181857109,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
45,0.258301824331,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
46,0.257424771786,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
47,0.256550699472,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
48,0.255679607391,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
49,0.25481146574,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
50,0.253946274519,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
51,0.253084003925,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
52,0.252224683762,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
53,0.251368284225,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
54,0.250514775515,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
55,0.24966417253,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
56,0.248816460371,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
57,0.247971624136,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
58,0.247129648924,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
59,0.246290534735,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
60,0.245454266667,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
61,0.244620844722,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
62,0.243790253997,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
63,0.242962479591,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
64,0.242137521505,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
65,0.241315364838,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
66,0.240495994687,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
67,0.239679411054,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
68,0.238865599036,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
69,0.238054543734,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
70,0.237246245146,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
71,0.236440688372,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
72,0.235637873411,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
73,0.234837785363,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
74,0.234040409327,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
75,0.233245745301,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
76,0.232453778386,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
77,0.23166449368,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
78,0.230877891183,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
79,0.230093955994,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
80,0.229312688112,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
81,0.228534072638,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
82,0.227758094668,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
83,0.226984754205,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
84,0.226214036345,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
85,0.225445941091,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
86,0.224680453539,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
87,0.223917558789,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
88,0.223157256842,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
89,0.222399532795,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
90,0.221644386649,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
91,0.220891803503,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
92,0.220141783357,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
93,0.219394311309,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
94,0.218649372458,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
95,0.217906966805,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
96,0.217167079449,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
97,0.216429695487,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
98,0.21569481492,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
99,0.214962437749,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
100,0.214232549071,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
101,0.213505133986,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
102,0.212780192494,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
103,0.212057709694,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
104,0.211337685585,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
105,0.210620105267,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
106,0.209904953837,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
107,0.209192231297,True,True,mnist,svm,0.0,0.020400000000000001,0.025100000000000001
