epoch,learning_rate,stochastic,binary,which_data,outputlayer,this_training_loss,this_validation_loss,test_score
1,0.300000011921,False,False,mnist,Logistic,0.024899999999999999,0.031200000000000002,0.034300000000000004
2,0.298981368542,False,False,mnist,Logistic,0.0068000000000000005,0.023099999999999999,0.026600000000000002
3,0.297966182232,False,False,mnist,Logistic,0.0012999999999999999,0.020499999999999997,0.023000000000000003
4,0.296954452991,False,False,mnist,Logistic,0.00029999999999999997,0.019,0.020899999999999998
5,0.295946151018,False,False,mnist,Logistic,0.0,0.0184,0.019800000000000002
6,0.294941276312,False,False,mnist,Logistic,0.0,0.018700000000000005,0.019700000000000002
7,0.293939828873,False,False,mnist,Logistic,0.0,0.0184,0.019400000000000001
8,0.292941778898,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019500000000000003
9,0.291947126389,False,False,mnist,Logistic,0.0,0.018200000000000001,0.019600000000000003
10,0.290955841541,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019600000000000003
11,0.289967924356,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019600000000000003
12,0.288983345032,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019500000000000003
13,0.288002133369,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019300000000000005
14,0.287024229765,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019200000000000002
15,0.286049664021,False,False,mnist,Logistic,0.0,0.018200000000000001,0.019300000000000005
16,0.285078406334,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019400000000000001
17,0.284110426903,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019400000000000001
18,0.283145755529,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019500000000000003
19,0.282184362411,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019400000000000001
20,0.281226217747,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019300000000000005
21,0.280271321535,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019200000000000002
22,0.279319673777,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019200000000000002
23,0.278371274471,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019200000000000002
24,0.277426093817,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019200000000000002
25,0.276484102011,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019200000000000002
26,0.275545328856,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019200000000000002
27,0.274609744549,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019200000000000002
28,0.273677319288,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019400000000000001
29,0.272748053074,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019400000000000001
30,0.271821945906,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019300000000000005
31,0.270898997784,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019300000000000005
32,0.269979178905,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019200000000000002
33,0.269062489271,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019200000000000002
34,0.268148899078,False,False,mnist,Logistic,0.0,0.018200000000000001,0.019300000000000005
35,0.267238408327,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019300000000000005
36,0.266331017017,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019300000000000005
37,0.265426695347,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019300000000000005
38,0.264525443316,False,False,mnist,Logistic,0.0,0.018200000000000004,0.019300000000000005
39,0.263627260923,False,False,mnist,Logistic,0.0,0.018200000000000004,0.019300000000000005
40,0.262732118368,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019300000000000005
41,0.26184001565,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019300000000000005
42,0.260950952768,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019300000000000005
43,0.260064899921,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019300000000000005
44,0.259181857109,False,False,mnist,Logistic,0.0,0.018100000000000002,0.019300000000000005
45,0.258301824331,False,False,mnist,Logistic,0.0,0.018200000000000004,0.019300000000000005
46,0.257424771786,False,False,mnist,Logistic,0.0,0.018200000000000004,0.019300000000000005
47,0.256550699472,False,False,mnist,Logistic,0.0,0.018200000000000004,0.019100000000000002
48,0.255679607391,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019000000000000003
49,0.25481146574,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019000000000000003
50,0.253946274519,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019000000000000003
51,0.253084003925,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019000000000000003
52,0.252224683762,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019000000000000003
53,0.251368284225,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019000000000000003
54,0.250514775515,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019000000000000003
55,0.24966417253,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019000000000000003
56,0.248816460371,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019100000000000002
57,0.247971624136,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019100000000000002
58,0.247129648924,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019100000000000002
59,0.246290534735,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019100000000000002
60,0.245454266667,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019100000000000002
61,0.244620844722,False,False,mnist,Logistic,0.0,0.018300000000000004,0.018900000000000004
62,0.243790253997,False,False,mnist,Logistic,0.0,0.018300000000000004,0.018900000000000004
63,0.242962479591,False,False,mnist,Logistic,0.0,0.018300000000000004,0.018900000000000004
64,0.242137521505,False,False,mnist,Logistic,0.0,0.018300000000000004,0.018900000000000004
65,0.241315364838,False,False,mnist,Logistic,0.0,0.018300000000000004,0.018900000000000004
66,0.240495994687,False,False,mnist,Logistic,0.0,0.018300000000000004,0.018900000000000004
67,0.239679411054,False,False,mnist,Logistic,0.0,0.018300000000000004,0.018900000000000004
68,0.238865599036,False,False,mnist,Logistic,0.0,0.018300000000000004,0.018900000000000004
69,0.238054543734,False,False,mnist,Logistic,0.0,0.018300000000000004,0.018900000000000004
70,0.237246245146,False,False,mnist,Logistic,0.0,0.018300000000000004,0.018900000000000004
71,0.236440688372,False,False,mnist,Logistic,0.0,0.018300000000000004,0.018900000000000004
72,0.235637873411,False,False,mnist,Logistic,0.0,0.018300000000000004,0.018900000000000004
73,0.234837785363,False,False,mnist,Logistic,0.0,0.018300000000000004,0.018900000000000004
74,0.234040409327,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019000000000000003
75,0.233245745301,False,False,mnist,Logistic,0.0,0.018300000000000004,0.019000000000000003
