epoch,learning_rate,stochastic,binary,which_data,outputlayer,this_training_loss,this_validation_loss,test_score
1,0.300000011921,False,False,mnist,svm,0.028999999999999998,0.031699999999999992,0.037900000000000003
2,0.298981368542,False,False,mnist,svm,0.011000000000000001,0.026199999999999998,0.029300000000000007
3,0.297966182232,False,False,mnist,svm,0.0043,0.0241,0.027199999999999998
4,0.296954452991,False,False,mnist,svm,0.00089999999999999998,0.023900000000000005,0.0258
5,0.295946151018,False,False,mnist,svm,0.00020000000000000001,0.023400000000000004,0.025099999999999997
6,0.294941276312,False,False,mnist,svm,0.0,0.0235,0.024499999999999997
7,0.293939828873,False,False,mnist,svm,0.0,0.022800000000000001,0.024900000000000002
8,0.292941778898,False,False,mnist,svm,0.0,0.022700000000000001,0.024499999999999997
9,0.291947126389,False,False,mnist,svm,0.0,0.022199999999999998,0.024
10,0.290955841541,False,False,mnist,svm,0.0,0.022099999999999998,0.024
11,0.289967924356,False,False,mnist,svm,0.0,0.021899999999999999,0.024
12,0.288983345032,False,False,mnist,svm,0.0,0.022000000000000002,0.023899999999999998
13,0.288002133369,False,False,mnist,svm,0.0,0.022100000000000005,0.023799999999999998
14,0.287024229765,False,False,mnist,svm,0.0,0.022200000000000001,0.023599999999999999
15,0.286049664021,False,False,mnist,svm,0.0,0.022100000000000005,0.023700000000000002
16,0.285078406334,False,False,mnist,svm,0.0,0.022100000000000005,0.024
17,0.284110426903,False,False,mnist,svm,0.0,0.022300000000000004,0.0241
18,0.283145755529,False,False,mnist,svm,0.0,0.022300000000000004,0.024000000000000004
19,0.282184362411,False,False,mnist,svm,0.0,0.022300000000000004,0.024000000000000004
20,0.281226217747,False,False,mnist,svm,0.0,0.022200000000000001,0.024000000000000004
21,0.280271321535,False,False,mnist,svm,0.0,0.022100000000000005,0.024000000000000004
22,0.279319673777,False,False,mnist,svm,0.0,0.022100000000000005,0.024000000000000004
23,0.278371274471,False,False,mnist,svm,0.0,0.022100000000000005,0.024000000000000004
24,0.277426093817,False,False,mnist,svm,0.0,0.022100000000000005,0.024000000000000004
25,0.276484102011,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
26,0.275545328856,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
27,0.274609744549,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
28,0.273677319288,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
29,0.272748053074,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
30,0.271821945906,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
31,0.270898997784,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
32,0.269979178905,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
33,0.269062489271,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
34,0.268148899078,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
35,0.267238408327,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
36,0.266331017017,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
37,0.265426695347,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
38,0.264525443316,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
39,0.263627260923,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
40,0.262732118368,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
41,0.26184001565,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
42,0.260950952768,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
43,0.260064899921,False,False,mnist,svm,0.0,0.022100000000000005,0.023899999999999998
